type,rank,feature_id,score,Kid_mean,Kid_var,Teenager_mean,Teenager_var,Adult_mean,Adult_var,Male_mean,Male_var,Female_mean,Female_var,Valence_mean,Valence_var,Arousal_mean,Arousal_var,Dominance_mean,Dominance_var,Peace_mean,Peace_var,Affection_mean,Affection_var,Esteem_mean,Esteem_var,Anticipation_mean,Anticipation_var,Engagement_mean,Engagement_var,Confidence_mean,Confidence_var,Happiness_mean,Happiness_var,Pleasure_mean,Pleasure_var,Excitement_mean,Excitement_var,Surprise_mean,Surprise_var,Sympathy_mean,Sympathy_var,Doubt/Confusion_mean,Doubt/Confusion_var,Disconnection_mean,Disconnection_var,Fatigue_mean,Fatigue_var,Embarrassment_mean,Embarrassment_var,Yearning_mean,Yearning_var,Disapproval_mean,Disapproval_var,Aversion_mean,Aversion_var,Annoyance_mean,Annoyance_var,Anger_mean,Anger_var,Sensitivity_mean,Sensitivity_var,Sadness_mean,Sadness_var,Disquietment_mean,Disquietment_var,Fear_mean,Fear_var,Pain_mean,Pain_var,Suffering_mean,Suffering_var,feat
Disapproval,12,61670,0.004036781283939394,0.0019312595,0.058260176,0.0007460621,0.022154648,0.0012261284,0.03645807,0.0013865292,0.040158123,0.0010084336,0.03217651,0.0012529939,0.037339177,0.0012529939,0.037339177,0.0012529939,0.037339177,0.001577571,0.04635056,0.0012940736,0.043754973,0.00048810156,0.015799256,0.00060947664,0.01936,0.0008179804,0.02556553,0.00042829243,0.01369863,0.0006894656,0.023494165,0.0010421955,0.03456592,0.0004262193,0.015065147,0.0027661182,0.083657585,0.0018440393,0.058465287,0.0035968642,0.104829215,0.0018036417,0.051194537,0.008242986,0.20667727,0.0041455235,0.116071425,0.0017416936,0.05046481,0.006843658,0.20050125,0.005493872,0.15767635,0.0055727735,0.16519824,0.005970382,0.17977528,0.0032370377,0.085,0.0063867248,0.17276423,0.0040550306,0.11018364,0.003866349,0.10612245,0.007874442,0.18326694,0.008598683,0.22153845,61670
Disapproval,13,202788,0.0040139166345454546,0.00021858391,0.00518755,0.00016948832,0.003040834,0.0005621582,0.009429681,0.0006712156,0.011545461,0.00015961043,0.0026430706,0.000490527,0.008401315,0.000490527,0.008401315,0.000490527,0.008401315,0.00014053594,0.0031965903,0.0,0.0,0.0007055339,0.008364312,0.0004925839,0.00992,0.00052500446,0.008833034,0.0006506845,0.012814848,0.00023616335,0.003941974,8.950421e-05,0.001607717,0.00043096812,0.0095684035,0.000924935,0.013618677,0.00013043228,0.0036540804,0.00074938,0.010600707,0.00026185447,0.0039817975,0.0001860081,0.004769475,0.00098877,0.013392857,0.00027161697,0.003984064,0.0047605224,0.04761905,0.0017938254,0.020746889,0.0018768073,0.024229076,0.0053337645,0.059925094,0.00053197145,0.01,0.00049406145,0.008130081,0.0006155999,0.011686143,0.0009583109,0.024489796,0.001917442,0.027888447,0.0010795947,0.012307692,202788
Disapproval,14,155964,0.003831242388484849,0.0006923315,0.017956903,0.002589907,0.06168549,0.0015285673,0.03701276,0.00028800638,0.007592395,0.0038404998,0.091932885,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0013921844,0.03462973,0.0015348749,0.040572792,0.0012946749,0.032527883,0.001226816,0.03136,0.001279073,0.031526033,0.0011109584,0.02850199,0.0017884502,0.044780828,0.0017953701,0.048231512,0.0012589365,0.03257329,0.002015906,0.050583657,0.0026484006,0.054811206,0.0034888529,0.07656066,0.00216134,0.045506258,0.0027409699,0.06359301,0.002882916,0.06696428,0.0022304666,0.05179283,0.0063562035,0.1378446,0.005900223,0.11618257,0.005027491,0.101321585,0.0070868684,0.13857678,0.0022166546,0.06,0.004167774,0.101626016,0.004130778,0.0951586,0.0021262048,0.04489796,0.003522702,0.07968128,0.004727492,0.11692308,155964
Disapproval,15,82295,0.003672855122424242,0.001825471,0.045889866,0.0034316145,0.080799304,0.002241626,0.05279613,0.00038968556,0.011168978,0.0058282623,0.13445185,0.002310479,0.054710012,0.002310479,0.054710012,0.002310479,0.054710012,0.0037138723,0.082578585,0.0025730657,0.06841686,0.0018020845,0.04739777,0.0015486793,0.04048,0.0019090588,0.047396768,0.0014754118,0.036456034,0.0019255681,0.049353518,0.0026901711,0.06551447,0.0016849178,0.04336319,0.0032946577,0.08171206,0.0028080104,0.06699147,0.0053222855,0.11071849,0.0033135787,0.07679181,0.008856616,0.17011128,0.0038311654,0.07589286,0.0037040059,0.08499336,0.0076248646,0.16290727,0.0054359785,0.12033195,0.004964823,0.116740085,0.0049855886,0.123595506,0.005331024,0.11,0.009794318,0.18699187,0.0061508743,0.12687813,0.0045012417,0.093877554,0.0071830903,0.15139443,0.010968129,0.21538462,82295
Disapproval,16,222206,0.0035130930272727267,0.0030992017,0.074221864,0.0016022564,0.037358817,0.0016272572,0.040895566,0.0013507109,0.033569682,0.002551006,0.06297403,0.0017746307,0.043954708,0.0017746307,0.043954708,0.0017746307,0.043954708,0.0018821015,0.051145446,0.003872151,0.10103421,0.0016988941,0.046468403,0.0012784668,0.03248,0.0016037226,0.04093357,0.001269524,0.03247901,0.0022203918,0.05644907,0.003269836,0.07958199,0.0015713907,0.038884364,0.003084034,0.07003891,0.0018749484,0.051157124,0.0037758811,0.0836278,0.002034634,0.046643913,0.0075679324,0.16852146,0.0018548381,0.04910714,0.0016524786,0.037184596,0.006588514,0.15789473,0.005737964,0.14522822,0.005206152,0.1277533,0.006083298,0.1610487,0.0031774447,0.075,0.005455048,0.13414635,0.0033873122,0.08347245,0.0022934931,0.06122449,0.0068559214,0.15537849,0.0072267093,0.16923077,222206
Disapproval,17,185579,0.003402997079818181,0.0003069741,0.007980846,0.00018913188,0.0052128583,0.00023706577,0.006353689,0.00014157082,0.0037020769,0.00041940893,0.011376695,0.00023969768,0.006412598,0.00023969768,0.006412598,0.00023969768,0.006412598,0.00010905906,0.0026638252,0.0002292991,0.0071599046,0.00021478755,0.0065055764,0.00012867198,0.00384,0.00012393178,0.0035906644,8.8591005e-05,0.0028722933,0.000121620185,0.003941974,0.00013275143,0.004421222,9.5236646e-05,0.003053746,0.00068176375,0.017509727,0.00045996436,0.014616322,0.0011026138,0.030624263,0.00023459247,0.0062571103,0.0004778128,0.012718601,0.001233328,0.02232143,0.00053304597,0.014608234,0.0043627135,0.100250624,0.0036325508,0.08713693,0.004470836,0.10352423,0.006446384,0.14606741,0.0010993253,0.0225,0.0019384006,0.048780486,0.0018580334,0.043405674,0.00067639624,0.01632653,0.0010595918,0.023904383,0.0025088093,0.06153846,185579
Disapproval,18,13139,0.002999588381393939,0.00034539442,0.009177973,0.0001269873,0.003475239,0.00031080164,0.008975846,0.00012276975,0.0035765828,0.00061650306,0.01746725,0.0002971465,0.008482487,0.0002971465,0.008482487,0.0002971465,0.008482487,0.00019419327,0.0058604158,0.00034947417,0.008750995,0.00014165523,0.003717472,0.00017361625,0.00512,0.00016317685,0.0048833033,5.424715e-05,0.0015466196,9.907158e-05,0.0031535793,0.00013277597,0.0040192925,7.6616554e-05,0.0022394138,0.0006673883,0.019455252,0.00083797396,0.020706456,0.001177405,0.036513545,0.00047371828,0.015358361,0.0011767722,0.03497615,0.000613043,0.017857144,0.00020016138,0.005312085,0.0040006274,0.10776942,0.0022684687,0.0746888,0.0031121736,0.09030837,0.0041302135,0.123595506,0.0012047928,0.03,0.00397054,0.09552845,0.0019447304,0.04841402,0.0014277998,0.040816326,0.0015142947,0.043824703,0.0045160893,0.12,13139
Disapproval,19,64201,0.002919654493212121,0.0005573374,0.0131683955,0.00018905183,0.003475239,0.00029096374,0.006504967,0.00022948398,0.0052707535,0.00045330953,0.009882785,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00015490841,0.0037293553,0.000176251,0.003977725,8.068611e-05,0.0027881041,7.1588314e-05,0.00208,0.00013863137,0.0034470377,6.476278e-05,0.0019885108,0.00017842965,0.004888048,0.00016339151,0.004421222,0.00021212778,0.006311075,0.0006033074,0.015564202,0.0006261617,0.015834348,0.00079580466,0.018845702,0.0005010211,0.00967008,0.002118425,0.036565978,0.00029213718,0.008928572,0.00036452926,0.0066401064,0.00416627,0.0877193,0.0042236377,0.08713693,0.004732587,0.09251101,0.010788531,0.19850187,0.0012755,0.025,0.0019486825,0.046747968,0.0022610845,0.050083473,0.0009115707,0.024489796,0.0022162637,0.05179283,0.0035925407,0.07076923,64201
Disapproval,20,224218,0.0027645935606060604,0.00086072896,0.015961692,0.0005348676,0.011294526,0.0013376843,0.025162624,0.0016210251,0.030055845,0.0004690396,0.009882785,0.0012141668,0.022931125,0.0012141668,0.022931125,0.0012141668,0.022931125,0.001122206,0.022376131,0.0012559107,0.025457438,0.001903734,0.03345725,0.0008104994,0.01664,0.0007925962,0.015870737,0.0011490887,0.02231551,0.0011533609,0.022390414,0.0008076547,0.014067524,0.00072899624,0.013232899,0.0015661702,0.02918288,0.0020232252,0.032886725,0.003126285,0.06007067,0.0018640995,0.036405005,0.0029821023,0.06200318,0.001541962,0.03125,0.0019129496,0.033200532,0.004645956,0.082706764,0.0036201086,0.058091287,0.0043732696,0.081497796,0.0054780105,0.08988764,0.002225034,0.04,0.0031734935,0.06504065,0.0030500279,0.061769616,0.0018352862,0.036734693,0.0022032263,0.055776894,0.0029198173,0.064615384,224218
Aversion,1,190035,0.013306470497878788,0.0030212433,0.047885075,0.0012738402,0.023457862,0.002051015,0.0309112,0.0014525752,0.022400703,0.003220824,0.049413927,0.002077084,0.03194123,0.002077084,0.03194123,0.002077084,0.03194123,0.0015933306,0.03143314,0.0010139529,0.026252983,0.0006901797,0.01858736,0.0006803956,0.01232,0.0008358989,0.016660683,0.00037306437,0.010605391,0.0005952006,0.015767897,0.0009971518,0.023713827,0.0005955675,0.014250814,0.006630494,0.10311284,0.0016019731,0.031668697,0.011099905,0.14369847,0.0043450417,0.05972696,0.019368844,0.2527822,0.0074523273,0.09821428,0.0031447224,0.046480745,0.028935507,0.3283208,0.020916693,0.25726143,0.023290498,0.26211452,0.031745523,0.3220974,0.0066858064,0.095,0.016821159,0.23780487,0.013795915,0.163606,0.009387999,0.13061224,0.017454986,0.2430279,0.02475115,0.30769232,190035
Aversion,2,82663,0.006023672906666666,0.0014339433,0.032322425,0.00036653187,0.009122502,0.00048123894,0.011547577,0.0003702287,0.009098325,0.00092856074,0.021374397,0.00056742027,0.013433986,0.00056742027,0.013433986,0.00056742027,0.013433986,0.0003732683,0.010655301,0.00024676538,0.0071599046,0.00014670844,0.003717472,0.0002212609,0.0056,0.00020079965,0.005529623,0.00010347474,0.0030932392,0.000103335,0.0029959003,0.00014562425,0.004421222,0.00010971707,0.003053746,0.0012506461,0.02918288,0.00028798165,0.008526187,0.0038173408,0.09187279,0.0012915429,0.030147895,0.0030473692,0.082670905,0.0012078799,0.03125,0.00095377304,0.022576362,0.010560223,0.22807017,0.008039603,0.1493776,0.009019501,0.18061674,0.011607883,0.21348314,0.0012113147,0.03,0.0033782152,0.093495935,0.003707807,0.085141905,0.001295915,0.036734693,0.0021874472,0.05179283,0.0047671353,0.11692308,82663
Aversion,3,236799,0.005763468209727273,0.00064954575,0.010774142,0.0001238044,0.003040834,0.00028622805,0.005193888,0.00021378465,0.0039530653,0.00048056326,0.008503792,0.0003080055,0.0055602905,0.0003080055,0.0055602905,0.0003080055,0.0055602905,9.32713e-05,0.0015982952,5.2980977e-05,0.0015910899,1.984871e-05,0.000929368,5.3672415e-05,0.00112,7.3668336e-05,0.0017235188,2.3667279e-05,0.00066283694,4.1586198e-05,0.0009460738,5.9227146e-05,0.0012057878,3.5160698e-05,0.0010179153,0.00065637374,0.013618677,7.295624e-05,0.0024360537,0.00073976914,0.017667845,0.0002153634,0.0039817975,0.00027220036,0.007949126,0.0006213448,0.013392857,0.000313758,0.009296149,0.007733256,0.14035088,0.0072443592,0.112033196,0.009272466,0.15418503,0.018232346,0.27340823,0.0009106213,0.02,0.00067754113,0.016260162,0.001882046,0.03672788,0.0008572066,0.020408163,0.0010248937,0.027888447,0.0022562346,0.04923077,236799
Aversion,4,214471,0.005562965266666666,0.003954335,0.07661612,0.002011799,0.045178104,0.0026984294,0.054712318,0.0022772949,0.049068205,0.0036497386,0.06883475,0.0027620154,0.056049354,0.0027620154,0.056049354,0.0027620154,0.056049354,0.0035315081,0.06446457,0.0064363275,0.10103421,0.0029963881,0.058550186,0.0015531493,0.03888,0.0021737462,0.049479354,0.0019189807,0.04330535,0.0032027464,0.05802586,0.0045812908,0.078376204,0.0022892049,0.046213355,0.00443502,0.06614786,0.0054189186,0.09135201,0.006844506,0.123674914,0.0035361766,0.06712173,0.0108157545,0.17170112,0.0065800813,0.11160714,0.003086413,0.059760958,0.013834904,0.22556391,0.011096623,0.17842324,0.009964805,0.18061674,0.01385405,0.22097379,0.0043595075,0.0775,0.009871443,0.17886178,0.0071397736,0.12353923,0.00560811,0.10612245,0.013364194,0.23904383,0.012336063,0.22461538,214471
Aversion,5,244053,0.005352521493939394,0.0023898885,0.057861134,0.0012391323,0.03127715,0.002093367,0.0504261,0.0017053292,0.041224822,0.0026634424,0.06435302,0.002043715,0.049393237,0.002043715,0.049393237,0.002043715,0.049393237,0.0024218778,0.05807139,0.00316141,0.077963404,0.0021300276,0.054832716,0.0013348535,0.03344,0.0017354621,0.043016158,0.0012467286,0.03336279,0.0022580607,0.056764428,0.0030187387,0.073553056,0.0013573691,0.034405537,0.0041286307,0.09338521,0.0022377803,0.058465287,0.0048498595,0.109540634,0.0029025015,0.06598407,0.009299999,0.1844197,0.004533054,0.11160714,0.0016076327,0.037184596,0.010367636,0.23308271,0.009563252,0.19917013,0.009097459,0.19823788,0.011085513,0.22846442,0.0033864114,0.075,0.0075904164,0.18292683,0.0061961734,0.13355593,0.0062170103,0.13469388,0.010015919,0.20318726,0.010551278,0.22461538,244053
Aversion,6,216578,0.004728593450909091,0.0020447078,0.05586592,0.0005215354,0.015638575,0.0013015008,0.033180375,0.0009143096,0.02371839,0.0020183083,0.052401748,0.0013042196,0.033848777,0.0013042196,0.033848777,0.0013042196,0.033848777,0.0014508811,0.03676079,0.005094517,0.11933174,0.0017549398,0.048327137,0.00052236347,0.01424,0.00076090795,0.021041293,0.0008177341,0.02187362,0.0021375394,0.05455692,0.0030365533,0.073553056,0.0010904883,0.02789088,0.0026627835,0.06614786,0.002840594,0.0682095,0.0042687976,0.10129564,0.0016661907,0.040386803,0.0063468525,0.16057234,0.0029125733,0.06696428,0.0014665996,0.03984064,0.010259172,0.25062656,0.0080253165,0.19917013,0.008501831,0.20704846,0.012016075,0.27715355,0.002679298,0.08,0.0046858587,0.11788618,0.00497646,0.12520868,0.002482476,0.06122449,0.0061096726,0.15936255,0.007537681,0.2,216578
Aversion,7,155964,0.0033614442975757573,0.0006923315,0.017956903,0.002589907,0.06168549,0.0015285673,0.03701276,0.00028800638,0.007592395,0.0038404998,0.091932885,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0013921844,0.03462973,0.0015348749,0.040572792,0.0012946749,0.032527883,0.001226816,0.03136,0.001279073,0.031526033,0.0011109584,0.02850199,0.0017884502,0.044780828,0.0017953701,0.048231512,0.0012589365,0.03257329,0.002015906,0.050583657,0.0026484006,0.054811206,0.0034888529,0.07656066,0.00216134,0.045506258,0.0027409699,0.06359301,0.002882916,0.06696428,0.0022304666,0.05179283,0.0063562035,0.1378446,0.005900223,0.11618257,0.005027491,0.101321585,0.0070868684,0.13857678,0.0022166546,0.06,0.004167774,0.101626016,0.004130778,0.0951586,0.0021262048,0.04489796,0.003522702,0.07968128,0.004727492,0.11692308,155964
Aversion,8,64201,0.002978760608363637,0.0005573374,0.0131683955,0.00018905183,0.003475239,0.00029096374,0.006504967,0.00022948398,0.0052707535,0.00045330953,0.009882785,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00015490841,0.0037293553,0.000176251,0.003977725,8.068611e-05,0.0027881041,7.1588314e-05,0.00208,0.00013863137,0.0034470377,6.476278e-05,0.0019885108,0.00017842965,0.004888048,0.00016339151,0.004421222,0.00021212778,0.006311075,0.0006033074,0.015564202,0.0006261617,0.015834348,0.00079580466,0.018845702,0.0005010211,0.00967008,0.002118425,0.036565978,0.00029213718,0.008928572,0.00036452926,0.0066401064,0.00416627,0.0877193,0.0042236377,0.08713693,0.004732587,0.09251101,0.010788531,0.19850187,0.0012755,0.025,0.0019486825,0.046747968,0.0022610845,0.050083473,0.0009115707,0.024489796,0.0022162637,0.05179283,0.0035925407,0.07076923,64201
Aversion,9,185579,0.0026507082373939395,0.0003069741,0.007980846,0.00018913188,0.0052128583,0.00023706577,0.006353689,0.00014157082,0.0037020769,0.00041940893,0.011376695,0.00023969768,0.006412598,0.00023969768,0.006412598,0.00023969768,0.006412598,0.00010905906,0.0026638252,0.0002292991,0.0071599046,0.00021478755,0.0065055764,0.00012867198,0.00384,0.00012393178,0.0035906644,8.8591005e-05,0.0028722933,0.000121620185,0.003941974,0.00013275143,0.004421222,9.5236646e-05,0.003053746,0.00068176375,0.017509727,0.00045996436,0.014616322,0.0011026138,0.030624263,0.00023459247,0.0062571103,0.0004778128,0.012718601,0.001233328,0.02232143,0.00053304597,0.014608234,0.0043627135,0.100250624,0.0036325508,0.08713693,0.004470836,0.10352423,0.006446384,0.14606741,0.0010993253,0.0225,0.0019384006,0.048780486,0.0018580334,0.043405674,0.00067639624,0.01632653,0.0010595918,0.023904383,0.0025088093,0.06153846,185579
Aversion,10,61670,0.0026460926778787888,0.0019312595,0.058260176,0.0007460621,0.022154648,0.0012261284,0.03645807,0.0013865292,0.040158123,0.0010084336,0.03217651,0.0012529939,0.037339177,0.0012529939,0.037339177,0.0012529939,0.037339177,0.001577571,0.04635056,0.0012940736,0.043754973,0.00048810156,0.015799256,0.00060947664,0.01936,0.0008179804,0.02556553,0.00042829243,0.01369863,0.0006894656,0.023494165,0.0010421955,0.03456592,0.0004262193,0.015065147,0.0027661182,0.083657585,0.0018440393,0.058465287,0.0035968642,0.104829215,0.0018036417,0.051194537,0.008242986,0.20667727,0.0041455235,0.116071425,0.0017416936,0.05046481,0.006843658,0.20050125,0.005493872,0.15767635,0.0055727735,0.16519824,0.005970382,0.17977528,0.0032370377,0.085,0.0063867248,0.17276423,0.0040550306,0.11018364,0.003866349,0.10612245,0.007874442,0.18326694,0.008598683,0.22153845,61670
Aversion,11,201998,0.0026444803636363635,0.019363241,0.47047088,0.015949422,0.39921808,0.011531055,0.2851596,0.011686091,0.2969191,0.014671445,0.34716156,0.012740454,0.31466374,0.012740454,0.31466374,0.012740454,0.31466374,0.012377883,0.29781565,0.017766539,0.39379475,0.013740043,0.3169145,0.013202244,0.33744,0.013217066,0.32596052,0.012858957,0.32832524,0.015150381,0.3561968,0.015514601,0.3597267,0.014212161,0.3629886,0.014544951,0.34241244,0.013325791,0.30572474,0.015097902,0.33804476,0.011012875,0.26564276,0.016503666,0.38473767,0.011195207,0.26785713,0.009722269,0.2430279,0.018518629,0.3934837,0.01696886,0.39419088,0.016497035,0.37885463,0.016798455,0.40449437,0.012442641,0.31,0.015077511,0.34552845,0.014512838,0.3338898,0.015625918,0.35510203,0.015313523,0.34661356,0.017052826,0.3723077,201998
Aversion,12,222206,0.0026367687848484842,0.0030992017,0.074221864,0.0016022564,0.037358817,0.0016272572,0.040895566,0.0013507109,0.033569682,0.002551006,0.06297403,0.0017746307,0.043954708,0.0017746307,0.043954708,0.0017746307,0.043954708,0.0018821015,0.051145446,0.003872151,0.10103421,0.0016988941,0.046468403,0.0012784668,0.03248,0.0016037226,0.04093357,0.001269524,0.03247901,0.0022203918,0.05644907,0.003269836,0.07958199,0.0015713907,0.038884364,0.003084034,0.07003891,0.0018749484,0.051157124,0.0037758811,0.0836278,0.002034634,0.046643913,0.0075679324,0.16852146,0.0018548381,0.04910714,0.0016524786,0.037184596,0.006588514,0.15789473,0.005737964,0.14522822,0.005206152,0.1277533,0.006083298,0.1610487,0.0031774447,0.075,0.005455048,0.13414635,0.0033873122,0.08347245,0.0022934931,0.06122449,0.0068559214,0.15537849,0.0072267093,0.16923077,222206
Aversion,13,6331,0.002619828765757575,0.0032626553,0.045091778,0.0034543124,0.05082537,0.0010894908,0.017649135,0.0013824427,0.021522244,0.0018043849,0.027235119,0.0015314637,0.023539916,0.0015314637,0.023539916,0.0015314637,0.023539916,0.0015021382,0.022908898,0.00078816974,0.01750199,0.0023340264,0.034386616,0.0015996987,0.02336,0.0020164573,0.030448833,0.0016405954,0.022757402,0.0011479242,0.020340586,0.0013803914,0.026125401,0.00076909096,0.012825733,0.001999774,0.027237354,0.001149103,0.017052375,0.004911873,0.062426385,0.0023560564,0.03526735,0.0017950139,0.033386327,0.004294168,0.05357143,0.00087585015,0.011952192,0.0034351435,0.04511278,0.004516309,0.049792532,0.0024098572,0.030837005,0.0029110564,0.033707865,0.0011872702,0.0125,0.0015855322,0.022357723,0.00214192,0.031719532,0.001606123,0.01632653,0.0007190229,0.011952192,0.00043991438,0.012307692,6331
Aversion,14,15864,0.0024710049527272727,0.00046602497,0.012370312,0.0010759769,0.030842746,0.0005239759,0.0148757,0.0005232843,0.014808307,0.0006545783,0.018501494,0.0005696546,0.016112667,0.0005696546,0.016112667,0.0005696546,0.016112667,0.00043077642,0.013851891,0.0011443511,0.031026253,0.00037189084,0.0111524165,0.00029076863,0.00864,0.00040943737,0.011561939,0.00028347818,0.0086168805,0.00063995935,0.018448438,0.0008958197,0.025723472,0.00037443865,0.0105863195,0.00059878395,0.019455252,0.0010322947,0.029232644,0.0016549987,0.047114253,0.0005575831,0.015358361,0.0005859061,0.0190779,0.0013229012,0.04017857,0.0008772992,0.026560426,0.0038224687,0.102756895,0.0037015204,0.099585064,0.0030935856,0.08370044,0.0043350537,0.123595506,0.0014692378,0.04,0.002954092,0.07723577,0.0021021066,0.05676127,0.0017537953,0.053061225,0.0017144687,0.047808766,0.00293871,0.073846154,15864
Aversion,15,84953,0.0020526708357575764,0.0008779196,0.023543496,0.00063561153,0.017376194,0.000896,0.02329686,0.00073069806,0.019137856,0.0011246493,0.029418524,0.0008698331,0.02276878,0.0008698331,0.02276878,0.0008698331,0.02276878,0.0008931652,0.026105488,0.0014561148,0.038981702,0.000575198,0.016728625,0.0004374711,0.01168,0.0005577894,0.01529623,0.00044774878,0.013477685,0.0006363982,0.018606119,0.000953252,0.026125401,0.00045451545,0.0130293155,0.0012352882,0.03307393,0.0011860199,0.036540803,0.003535952,0.0836278,0.0015515222,0.036405005,0.0035671217,0.08744038,0.0011244469,0.026785715,0.0019298252,0.05046481,0.0062658964,0.1528822,0.003982605,0.09543569,0.0042595356,0.105726875,0.0044616777,0.10861423,0.0014092204,0.045,0.005027688,0.11788618,0.0035926814,0.08013356,0.0013754193,0.028571429,0.004176907,0.10358566,0.0057025948,0.1323077,84953
Aversion,16,186207,0.0019435880348484848,0.0010926039,0.029130088,0.00032692362,0.008688097,0.00027599666,0.007816046,0.00023691896,0.0069021774,0.00059620244,0.015858423,0.00036381072,0.010065343,0.00036381072,0.010065343,0.00036381072,0.010065343,0.0004183621,0.013319126,0.0016550813,0.048528243,0.00022196067,0.0065055764,0.00010334062,0.00304,0.00015725612,0.004236984,0.0001350555,0.0039770217,0.0006305191,0.018133081,0.0009980246,0.028938906,0.00026323096,0.007736156,0.0008002165,0.025291828,0.0012164214,0.035322778,0.0011221033,0.030624263,0.00028031465,0.007963595,0.0002535007,0.007949126,0.00024185234,0.008928572,0.0006399829,0.015936255,0.0030127475,0.0802005,0.00283972,0.07053942,0.0026393125,0.066079296,0.0035189334,0.08988764,0.0010305415,0.0275,0.001687056,0.048780486,0.0012565529,0.033388983,0.00075249345,0.020408163,0.0009255395,0.027888447,0.0019918776,0.05230769,186207
Aversion,17,244408,0.001907943296454545,0.0010326239,0.018355945,0.00043960699,0.0078192875,0.00058269943,0.011547577,0.0005096364,0.009725795,0.0008082245,0.015858423,0.0006150916,0.011891716,0.0006150916,0.011891716,0.0006150916,0.011891716,0.00020899507,0.0053276503,0.0003643265,0.00795545,2.8198157e-05,0.000929368,0.00018635929,0.00432,0.00022403801,0.0050987434,3.869813e-05,0.0011047282,0.00020557232,0.00457269,0.00020758685,0.004823151,0.00017952907,0.0036644952,0.0023421694,0.04085603,0.0013299985,0.024360536,0.004399184,0.07302709,0.0012492822,0.025028441,0.007300709,0.12400636,0.0052689174,0.08035714,0.0009964016,0.017264277,0.0071548005,0.12781955,0.004683857,0.08713693,0.00405131,0.081497796,0.0037079037,0.07865169,0.0045613544,0.075,0.010793058,0.18292683,0.0060215793,0.10350584,0.0025380203,0.04489796,0.0086663915,0.14741036,0.014362703,0.25846153,244408
Aversion,18,207272,0.0018346692242424238,0.004704343,0.09177973,0.0038704495,0.06776716,0.0031911684,0.060763452,0.0032190983,0.06268432,0.003755476,0.068030335,0.0034085354,0.06457242,0.0034085354,0.06457242,0.0034085354,0.06457242,0.0037550938,0.06979222,0.0037238335,0.06921241,0.0025334246,0.050185874,0.0026895883,0.05408,0.003018262,0.058384202,0.0030672927,0.058771543,0.0047348654,0.085462,0.0044044675,0.07998392,0.0036108552,0.06942183,0.0027506498,0.04474708,0.004913077,0.09135201,0.0029976363,0.058892816,0.0025862944,0.046643913,0.0039611063,0.073131956,0.00434737,0.071428575,0.0027253407,0.05179283,0.0031918206,0.06265664,0.0051409733,0.0746888,0.0042376467,0.081497796,0.003243,0.07116105,0.0023556745,0.05,0.0017341218,0.032520324,0.0037341302,0.065108515,0.0024709664,0.036734693,0.0015813706,0.03187251,0.0017740048,0.033846155,207272
Aversion,19,70365,0.0018167428445454545,0.0011760033,0.033519555,0.0019702355,0.052997395,0.0021822688,0.05985578,0.0015761985,0.043295477,0.0029463624,0.08078603,0.0020601118,0.056536384,0.0020601118,0.056536384,0.0020601118,0.056536384,0.0023789688,0.06499734,0.0017412412,0.050914876,0.0021341392,0.062267657,0.0015214239,0.0416,0.002173107,0.0605386,0.0008947295,0.02585064,0.0018980012,0.0547146,0.002096061,0.05988746,0.0011857819,0.03399837,0.0016430725,0.04085603,0.0026037036,0.071863584,0.002808742,0.07538281,0.0037904438,0.10125142,0.0030918254,0.0763116,0.0022346,0.0625,0.0031445306,0.08499336,0.002461199,0.065162905,0.0039268406,0.099585064,0.0022435354,0.05506608,0.0009963255,0.026217228,0.0016981565,0.0475,0.0037001993,0.093495935,0.0026071894,0.07011686,0.00061497063,0.012244898,0.0019028599,0.047808766,0.0020370148,0.05230769,70365
Aversion,20,105707,0.0017853791050909092,8.988385e-05,0.0007980846,0.00019354557,0.003040834,0.00012454981,0.0011598003,0.00018681877,0.001882412,1.8778119e-05,0.00022983222,0.00012747018,0.001298754,0.00012747018,0.001298754,0.00012747018,0.001298754,0.0,0.0,5.8312184e-05,0.00079554494,0.00017470775,0.001858736,9.276539e-05,0.00128,0.000104019375,0.0013644524,0.00019474211,0.0019885108,4.9206352e-05,0.00063071586,2.9460778e-05,0.00040192925,0.00016420199,0.0014250814,0.0010959742,0.007782101,0.00041619813,0.0024360537,0.00020123598,0.0011778563,0.0,0.0,0.000116531664,0.0015898251,0.0,0.0,0.0003242334,0.0026560426,0.00042819383,0.0025062656,0.0021267552,0.012448133,0.0011289604,0.0066079297,0.0019196556,0.011235955,0.0,0.0,0.00034725474,0.0020325202,0.001263265,0.008347246,0.0,0.0,0.0011910467,0.011952192,0.0009694589,0.006153846,105707
